character_id,name_kr,character_name,normalized_key,scenarios,search_google,search_ko_wiki,search_namu,status,decision,reason,source1,source2,verified_at
435,조평,jo_pyeong_435,jo_pyeong_435,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A1%B0%ED%8F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jo_pyeong_435,https://ko.wikipedia.org/wiki/%EC%A1%B0%ED%8F%89,https://namu.wiki/w/%EC%A1%B0%ED%8F%89,PENDING,,,,,
437,동현,dong_hyeon_437,dong_hyeon_437,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%ED%98%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_hyeon_437,https://ko.wikipedia.org/wiki/%EB%8F%99%ED%98%84,https://namu.wiki/w/%EB%8F%99%ED%98%84,PENDING,,,,,
438,마민,ma_min_438,ma_min_438,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EB%AF%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_min_438,https://ko.wikipedia.org/wiki/%EB%A7%88%EB%AF%BC,https://namu.wiki/w/%EB%A7%88%EB%AF%BC,PENDING,,,,,
440,원안,won_an_440,won_an_440,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%95%88%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_an_440,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%95%88,https://namu.wiki/w/%EC%9B%90%EC%95%88,PENDING,,,,,
441,유덕,yu_deok_441,yu_deok_441,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EB%8D%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_deok_441,https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%8D%95,https://namu.wiki/w/%EC%9C%A0%EB%8D%95,PENDING,,,,,
445,의라왕,uira_445,uira_445,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%98%EB%9D%BC%EC%99%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20uira_445,https://ko.wikipedia.org/wiki/%EC%9D%98%EB%9D%BC%EC%99%95,https://namu.wiki/w/%EC%9D%98%EB%9D%BC%EC%99%95,PENDING,,,,,
446,부여중,bu_yeojung_446,bu_yeojung_446,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B6%80%EC%97%AC%EC%A4%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bu_yeojung_446,https://ko.wikipedia.org/wiki/%EB%B6%80%EC%97%AC%EC%A4%91,https://namu.wiki/w/%EB%B6%80%EC%97%AC%EC%A4%91,PENDING,,,,,
518,악침,ak_chim_518,ak_chim_518,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%95%85%EC%B9%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ak_chim_518,https://ko.wikipedia.org/wiki/%EC%95%85%EC%B9%A8,https://namu.wiki/w/%EC%95%85%EC%B9%A8,PENDING,,,,,
519,한호,han_ho_519,han_ho_519,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%ED%98%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_ho_519,https://ko.wikipedia.org/wiki/%ED%95%9C%ED%98%B8,https://namu.wiki/w/%ED%95%9C%ED%98%B8,PENDING,,,,,
525,매죽,mae_juk_525,mae_juk_525,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%A4%EC%A3%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20mae_juk_525,https://ko.wikipedia.org/wiki/%EB%A7%A4%EC%A3%BD,https://namu.wiki/w/%EB%A7%A4%EC%A3%BD,PENDING,,,,,
526,매성,mae_seong_526,mae_seong_526,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%A4%EC%84%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20mae_seong_526,https://ko.wikipedia.org/wiki/%EB%A7%A4%EC%84%B1,https://namu.wiki/w/%EB%A7%A4%EC%84%B1,PENDING,,,,,
536,마의,ma_ui_536,ma_ui_536,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%88%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ma_ui_536,https://ko.wikipedia.org/wiki/%EB%A7%88%EC%9D%98,https://namu.wiki/w/%EB%A7%88%EC%9D%98,PENDING,,,,,
539,위관,wi_gwan_539,wi_gwan_539,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%84%EA%B4%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wi_gwan_539,https://ko.wikipedia.org/wiki/%EC%9C%84%EA%B4%80,https://namu.wiki/w/%EC%9C%84%EA%B4%80,PENDING,,,,,
542,왕갑,wang_gap_542,wang_gap_542,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EA%B0%91%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_gap_542,https://ko.wikipedia.org/wiki/%EC%99%95%EA%B0%91,https://namu.wiki/w/%EC%99%95%EA%B0%91,PENDING,,,,,
543,왕필,wang_pil_543,wang_pil_543,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%ED%95%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_pil_543,https://ko.wikipedia.org/wiki/%EC%99%95%ED%95%84,https://namu.wiki/w/%EC%99%95%ED%95%84,PENDING,,,,,
544,왕기,wang_gi_544,wang_gi_544,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EA%B8%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_gi_544,https://ko.wikipedia.org/wiki/%EC%99%95%EA%B8%B0,https://namu.wiki/w/%EC%99%95%EA%B8%B0,PENDING,,,,,
546,왕릉,wang_reung_546,wang_reung_546,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%A6%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_reung_546,https://ko.wikipedia.org/wiki/%EC%99%95%EB%A6%89,https://namu.wiki/w/%EC%99%95%EB%A6%89,PENDING,,,,,
547,왕숙,wang_suk_547,wang_suk_547,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%88%99%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_suk_547,https://ko.wikipedia.org/wiki/%EC%99%95%EC%88%99,https://namu.wiki/w/%EC%99%95%EC%88%99,PENDING,,,,,
569,사섭,sa_seop_569,sa_seop_569,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%82%AC%EC%84%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sa_seop_569,https://ko.wikipedia.org/wiki/%EC%82%AC%EC%84%AD,https://namu.wiki/w/%EC%82%AC%EC%84%AD,PENDING,,,,,
575,골리,gol_ri_575,gol_ri_575,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%A8%EB%A6%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gol_ri_575,https://ko.wikipedia.org/wiki/%EA%B3%A8%EB%A6%AC,https://namu.wiki/w/%EA%B3%A8%EB%A6%AC,PENDING,,,,,
578,하제,ha_je_578,ha_je_578,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%98%EC%A0%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ha_je_578,https://ko.wikipedia.org/wiki/%ED%95%98%EC%A0%9C,https://namu.wiki/w/%ED%95%98%EC%A0%9C,PENDING,,,,,
581,진표,jin_pyo_581,jin_pyo_581,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%ED%91%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_pyo_581,https://ko.wikipedia.org/wiki/%EC%A7%84%ED%91%9C,https://namu.wiki/w/%EC%A7%84%ED%91%9C,PENDING,,,,,
582,손소,son_so_582,son_so_582,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_so_582,https://ko.wikipedia.org/wiki/%EC%86%90%EC%86%8C,https://namu.wiki/w/%EC%86%90%EC%86%8C,PENDING,,,,,
587,손노,son_no_587,son_no_587,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%86%90%EB%85%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20son_no_587,https://ko.wikipedia.org/wiki/%EC%86%90%EB%85%B8,https://namu.wiki/w/%EC%86%90%EB%85%B8,PENDING,,,,,
592,한소,han_so_592,han_so_592,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%95%9C%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20han_so_592,https://ko.wikipedia.org/wiki/%ED%95%9C%EC%86%8C,https://namu.wiki/w/%ED%95%9C%EC%86%8C,PENDING,,,,,
593,주이,ju_i_593,ju_i_593,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A3%BC%EC%9D%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ju_i_593,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%9D%B4,https://namu.wiki/w/%EC%A3%BC%EC%9D%B4,PENDING,,,,,
595,오찬,o_chan_595,o_chan_595,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EC%B0%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_chan_595,https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B0%AC,https://namu.wiki/w/%EC%98%A4%EC%B0%AC,PENDING,,,,,
597,여대,yeo_dae_597,yeo_dae_597,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%97%AC%EB%8C%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yeo_dae_597,https://ko.wikipedia.org/wiki/%EC%97%AC%EB%8C%80,https://namu.wiki/w/%EC%97%AC%EB%8C%80,PENDING,,,,,
598,계찬,gye_chan_598,gye_chan_598,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B3%84%EC%B0%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gye_chan_598,https://ko.wikipedia.org/wiki/%EA%B3%84%EC%B0%AC,https://namu.wiki/w/%EA%B3%84%EC%B0%AC,PENDING,,,,,
609,호진,ho_jin_609,ho_jin_609,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%ED%98%B8%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20ho_jin_609,https://ko.wikipedia.org/wiki/%ED%98%B8%EC%A7%84,https://namu.wiki/w/%ED%98%B8%EC%A7%84,PENDING,,,,,
613,유리,yu_ri_613,yu_ri_613,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EB%A6%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_ri_613,https://ko.wikipedia.org/wiki/%EC%9C%A0%EB%A6%AC,https://namu.wiki/w/%EC%9C%A0%EB%A6%AC,PENDING,,,,,
614,유경,yu_gyeong_614,yu_gyeong_614,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EA%B2%BD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_gyeong_614,https://ko.wikipedia.org/wiki/%EC%9C%A0%EA%B2%BD,https://namu.wiki/w/%EC%9C%A0%EA%B2%BD,PENDING,,,,,
615,유혁,yu_hyeok_615,yu_hyeok_615,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%ED%98%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_hyeok_615,https://ko.wikipedia.org/wiki/%EC%9C%A0%ED%98%81,https://namu.wiki/w/%EC%9C%A0%ED%98%81,PENDING,,,,,
617,유이,yu_i_617,yu_i_617,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EC%9D%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_i_617,https://ko.wikipedia.org/wiki/%EC%9C%A0%EC%9D%B4,https://namu.wiki/w/%EC%9C%A0%EC%9D%B4,PENDING,,,,,
618,유결,yu_gyeol_618,yu_gyeol_618,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EA%B2%B0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_gyeol_618,https://ko.wikipedia.org/wiki/%EC%9C%A0%EA%B2%B0,https://namu.wiki/w/%EC%9C%A0%EA%B2%B0,PENDING,,,,,
619,유근,yu_geun_619,yu_geun_619,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A0%EA%B7%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yu_geun_619,https://ko.wikipedia.org/wiki/%EC%9C%A0%EA%B7%BC,https://namu.wiki/w/%EC%9C%A0%EA%B7%BC,PENDING,,,,,
625,장소,jang_so_625,jang_so_625,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9E%A5%EC%86%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jang_so_625,https://ko.wikipedia.org/wiki/%EC%9E%A5%EC%86%8C,https://namu.wiki/w/%EC%9E%A5%EC%86%8C,PENDING,,,,,
629,진충,jin_chung_629,jin_chung_629,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%EC%B6%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_chung_629,https://ko.wikipedia.org/wiki/%EC%A7%84%EC%B6%A9,https://namu.wiki/w/%EC%A7%84%EC%B6%A9,PENDING,,,,,
631,진세,jin_se_631,jin_se_631,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A7%84%EC%84%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jin_se_631,https://ko.wikipedia.org/wiki/%EC%A7%84%EC%84%B8,https://namu.wiki/w/%EC%A7%84%EC%84%B8,PENDING,,,,,
632,교유,gyo_yu_632,gyo_yu_632,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B5%90%EC%9C%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gyo_yu_632,https://ko.wikipedia.org/wiki/%EA%B5%90%EC%9C%A0,https://namu.wiki/w/%EA%B5%90%EC%9C%A0,PENDING,,,,,
633,교주,gyo_ju_633,gyo_ju_633,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B5%90%EC%A3%BC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gyo_ju_633,https://ko.wikipedia.org/wiki/%EA%B5%90%EC%A3%BC,https://namu.wiki/w/%EA%B5%90%EC%A3%BC,PENDING,,,,,
643,왕유,wang_yu_643,wang_yu_643,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9C%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_yu_643,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9C%A0,https://namu.wiki/w/%EC%99%95%EC%9C%A0,PENDING,,,,,
644,왕욱,wang_uk_644,wang_uk_644,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9A%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_uk_644,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9A%B1,https://namu.wiki/w/%EC%99%95%EC%9A%B1,PENDING,,,,,
645,왕악,wang_ak_645,wang_ak_645,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%95%85%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_ak_645,https://ko.wikipedia.org/wiki/%EC%99%95%EC%95%85,https://namu.wiki/w/%EC%99%95%EC%95%85,PENDING,,,,,
646,왕보,wang_bo_646,wang_bo_646,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%B3%B4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_bo_646,https://ko.wikipedia.org/wiki/%EC%99%95%EB%B3%B4,https://namu.wiki/w/%EC%99%95%EB%B3%B4,PENDING,,,,,
647,왕진,wang_jin_647,wang_jin_647,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%A7%84%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_jin_647,https://ko.wikipedia.org/wiki/%EC%99%95%EC%A7%84,https://namu.wiki/w/%EC%99%95%EC%A7%84,PENDING,,,,,
648,왕량,wang_ryang_648,wang_ryang_648,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EB%9F%89%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_ryang_648,https://ko.wikipedia.org/wiki/%EC%99%95%EB%9F%89,https://namu.wiki/w/%EC%99%95%EB%9F%89,PENDING,,,,,
649,왕상,wang_sang_649,wang_sang_649,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%83%81%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_sang_649,https://ko.wikipedia.org/wiki/%EC%99%95%EC%83%81,https://namu.wiki/w/%EC%99%95%EC%83%81,PENDING,,,,,
661,봉지,bong_ji_661,bong_ji_661,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B4%89%EC%A7%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bong_ji_661,https://ko.wikipedia.org/wiki/%EB%B4%89%EC%A7%80,https://namu.wiki/w/%EB%B4%89%EC%A7%80,PENDING,,,,,
663,원희,won_hui_663,won_hui_663,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%ED%9D%AC%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_hui_663,https://ko.wikipedia.org/wiki/%EC%9B%90%ED%9D%AC,https://namu.wiki/w/%EC%9B%90%ED%9D%AC,PENDING,,,,,
665,원모,won_mo_665,won_mo_665,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EB%AA%A8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_mo_665,https://ko.wikipedia.org/wiki/%EC%9B%90%EB%AA%A8,https://namu.wiki/w/%EC%9B%90%EB%AA%A8,PENDING,,,,,
666,원매,won_mae_666,won_mae_666,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EB%A7%A4%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_mae_666,https://ko.wikipedia.org/wiki/%EC%9B%90%EB%A7%A4,https://namu.wiki/w/%EC%9B%90%EB%A7%A4,PENDING,,,,,
667,원항,won_hang_667,won_hang_667,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%ED%95%AD%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_hang_667,https://ko.wikipedia.org/wiki/%EC%9B%90%ED%95%AD,https://namu.wiki/w/%EC%9B%90%ED%95%AD,PENDING,,,,,
668,원유,won_yu_668,won_yu_668,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9B%90%EC%9C%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20won_yu_668,https://ko.wikipedia.org/wiki/%EC%9B%90%EC%9C%A0,https://namu.wiki/w/%EC%9B%90%EC%9C%A0,PENDING,,,,,
674,십상시,sip_sangsi_674,sip_sangsi_674,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%8B%AD%EC%83%81%EC%8B%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20sip_sangsi_674,https://ko.wikipedia.org/wiki/%EC%8B%AD%EC%83%81%EC%8B%9C,https://namu.wiki/w/%EC%8B%AD%EC%83%81%EC%8B%9C,PENDING,,,,,
679,관구의,gwan_guui_679,gwan_guui_679,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B4%80%EA%B5%AC%EC%9D%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gwan_guui_679,https://ko.wikipedia.org/wiki/%EA%B4%80%EA%B5%AC%EC%9D%98,https://namu.wiki/w/%EA%B4%80%EA%B5%AC%EC%9D%98,PENDING,,,,,
681,모용,mo_yong_681,mo_yong_681,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%AA%A8%EC%9A%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20mo_yong_681,https://ko.wikipedia.org/wiki/%EB%AA%A8%EC%9A%A9,https://namu.wiki/w/%EB%AA%A8%EC%9A%A9,PENDING,,,,,
683,종유,jong_yu_683,jong_yu_683,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A2%85%EC%9C%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jong_yu_683,https://ko.wikipedia.org/wiki/%EC%A2%85%EC%9C%A0,https://namu.wiki/w/%EC%A2%85%EC%9C%A0,PENDING,,,,,
686,만춘,man_chun_686,man_chun_686,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%A7%8C%EC%B6%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20man_chun_686,https://ko.wikipedia.org/wiki/%EB%A7%8C%EC%B6%98,https://namu.wiki/w/%EB%A7%8C%EC%B6%98,PENDING,,,,,
687,왕원,wang_won_687,wang_won_687,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%99%95%EC%9B%90%20%EC%82%BC%EA%B5%AD%EC%A7%80%20wang_won_687,https://ko.wikipedia.org/wiki/%EC%99%95%EC%9B%90,https://namu.wiki/w/%EC%99%95%EC%9B%90,PENDING,,,,,
691,교공,gyo_gong_691,gyo_gong_691,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EA%B5%90%EA%B3%B5%20%EC%82%BC%EA%B5%AD%EC%A7%80%20gyo_gong_691,https://ko.wikipedia.org/wiki/%EA%B5%90%EA%B3%B5,https://namu.wiki/w/%EA%B5%90%EA%B3%B5,PENDING,,,,,
696,육정,yuk_jeong_696,yuk_jeong_696,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9C%A1%EC%A0%95%20%EC%82%BC%EA%B5%AD%EC%A7%80%20yuk_jeong_696,https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%A0%95,https://namu.wiki/w/%EC%9C%A1%EC%A0%95,PENDING,,,,,
697,봉선,bong_seon_697,bong_seon_697,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%B4%89%EC%84%A0%20%EC%82%BC%EA%B5%AD%EC%A7%80%20bong_seon_697,https://ko.wikipedia.org/wiki/%EB%B4%89%EC%84%A0,https://namu.wiki/w/%EB%B4%89%EC%84%A0,PENDING,,,,,
699,축융부인,chuk_yungbuin_699,chuk_yungbuin_699,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%B6%95%EC%9C%B5%EB%B6%80%EC%9D%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20chuk_yungbuin_699,https://ko.wikipedia.org/wiki/%EC%B6%95%EC%9C%B5%EB%B6%80%EC%9D%B8,https://namu.wiki/w/%EC%B6%95%EC%9C%B5%EB%B6%80%EC%9D%B8,PENDING,,,,,
700,동백,dong_baek_700,dong_baek_700,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EB%B0%B1%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_baek_700,https://ko.wikipedia.org/wiki/%EB%8F%99%EB%B0%B1,https://namu.wiki/w/%EB%8F%99%EB%B0%B1,PENDING,,,,,
701,동귀,dong_gwi_701,dong_gwi_701,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EB%8F%99%EA%B7%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20dong_gwi_701,https://ko.wikipedia.org/wiki/%EB%8F%99%EA%B7%80,https://namu.wiki/w/%EB%8F%99%EA%B7%80,PENDING,,,,,
703,오반,o_ban_703,o_ban_703,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EB%B0%98%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_ban_703,https://ko.wikipedia.org/wiki/%EC%98%A4%EB%B0%98,https://namu.wiki/w/%EC%98%A4%EB%B0%98,PENDING,,,,,
704,오란,o_ran_704,o_ran_704,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%98%A4%EB%9E%80%20%EC%82%BC%EA%B5%AD%EC%A7%80%20o_ran_704,https://ko.wikipedia.org/wiki/%EC%98%A4%EB%9E%80,https://namu.wiki/w/%EC%98%A4%EB%9E%80,PENDING,,,,,
709,정문,jeong_mun_709,jeong_mun_709,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%A0%95%EB%AC%B8%20%EC%82%BC%EA%B5%AD%EC%A7%80%20jeong_mun_709,https://ko.wikipedia.org/wiki/%EC%A0%95%EB%AC%B8,https://namu.wiki/w/%EC%A0%95%EB%AC%B8,PENDING,,,,,
711,이헌,i_heon_711,i_heon_711,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%ED%97%8C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_heon_711,https://ko.wikipedia.org/wiki/%EC%9D%B4%ED%97%8C,https://namu.wiki/w/%EC%9D%B4%ED%97%8C,PENDING,,,,,
712,이격,i_gyeok_712,i_gyeok_712,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EA%B2%A9%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_gyeok_712,https://ko.wikipedia.org/wiki/%EC%9D%B4%EA%B2%A9,https://namu.wiki/w/%EC%9D%B4%EA%B2%A9,PENDING,,,,,
713,이서,i_seo_713,i_seo_713,"s1, s2, s3, s4, s5, s6, s7, s8, s9, s10",https://www.google.com/search?q=%EC%9D%B4%EC%84%9C%20%EC%82%BC%EA%B5%AD%EC%A7%80%20i_seo_713,https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%84%9C,https://namu.wiki/w/%EC%9D%B4%EC%84%9C,PENDING,,,,,
